StudentID,IssueDate,DueDate,ReturnDate,FineAmount,RenewalCount,ReservationStatus,BookID
S10096,08/06/2023,22/06/2023,22/06/2023,0,0,Reserved,B10033
S10980,26/10/2024,09/11/2024,09/11/2024,0,3,Not Reserved,B10014
S16823,24/06/2023,08/07/2023,08/07/2023,0,2,Available,B9146
S10301,14/12/2022,28/12/2022,28/12/2022,0,3,Reserved,B9785
S11096,21/04/2022,05/05/2022,01/05/2022,0,2,Waiting,B9852
S9656,30/09/2024,14/10/2024,26/09/2024,0,1,Not Reserved,B9343
S15487,15/09/2022,29/09/2022,09/10/2022,100,2,Reserved,B9376
S11321,20/01/2022,03/02/2022,03/02/2022,0,0,Waiting,B9859
S18985,18/07/2022,01/08/2022,27/08/2022,260,3,Waiting,B9728
S15195,04/07/2024,18/07/2024,04/08/2024,170,2,Reserved,B9442
S9179,24/05/2023,07/06/2023,05/07/2023,280,0,Reserved,B9852
S13703,11/05/2024,25/05/2024,09/06/2024,150,3,Not Reserved,B9115
S14893,08/08/2024,22/08/2024,22/08/2024,0,2,Available,B10025
S10395,30/12/2023,13/01/2024,18/12/2023,0,1,Waiting,B9969
S10067,12/09/2024,26/09/2024,08/09/2024,0,3,Not Reserved,B10001
S15895,16/07/2024,30/07/2024,20/07/2024,0,0,Not Reserved,B9779
S18711,27/07/2023,10/08/2023,12/07/2023,0,1,Waiting,B10057
S15216,01/05/2022,15/05/2022,22/05/2022,70,1,Waiting,B9129
S16471,17/07/2023,31/07/2023,12/07/2023,0,3,Available,B9951
S17768,06/05/2022,20/05/2022,26/05/2022,60,3,Not Reserved,B9638
S9636,17/02/2024,02/03/2024,11/02/2024,0,3,Reserved,B9210
S10514,02/07/2023,16/07/2023,16/07/2023,0,2,Not Reserved,B9553
S15457,01/10/2022,15/10/2022,10/10/2022,0,0,Available,B9146
S9674,09/12/2022,23/12/2022,08/01/2023,160,0,Reserved,B9149
S15201,11/09/2022,25/09/2022,04/09/2022,0,3,Reserved,B10005
S9886,22/11/2022,06/12/2022,06/12/2022,0,2,Available,B9668
S18008,20/03/2022,03/04/2022,17/03/2022,0,2,Not Reserved,B9225
S17418,16/05/2022,30/05/2022,30/05/2022,0,3,Waiting,B9415
S10400,30/09/2022,14/10/2022,14/10/2022,0,1,Available,B9329
S12368,17/01/2023,31/01/2023,31/01/2023,0,0,Not Reserved,B9433
S17541,09/03/2022,23/03/2022,25/02/2022,0,3,Waiting,B9138
S17458,21/04/2024,05/05/2024,08/05/2024,30,3,Reserved,B9085
S12439,26/05/2024,09/06/2024,28/05/2024,0,0,Available,B9368
S16263,30/07/2023,13/08/2023,11/09/2023,290,1,Available,B9884
S10954,31/01/2023,14/02/2023,14/02/2023,0,3,Not Reserved,B9640
S17747,07/10/2022,21/10/2022,21/10/2022,0,2,Available,B9742
S10737,16/02/2023,02/03/2023,31/03/2023,290,2,Reserved,B9839
S16431,30/10/2024,13/11/2024,13/11/2024,0,1,Not Reserved,B9158
S10170,23/02/2022,09/03/2022,16/02/2022,0,2,Not Reserved,B9414
S16605,21/03/2023,04/04/2023,04/04/2023,0,1,Reserved,B9351
S12474,29/12/2022,12/01/2023,17/12/2022,0,2,Not Reserved,B9910
S16615,08/09/2024,22/09/2024,26/09/2024,40,2,Available,B9804
S15921,28/05/2023,11/06/2023,11/06/2023,0,0,Reserved,B9813
S17590,20/07/2024,03/08/2024,12/08/2024,90,0,Waiting,B9376
S12576,12/02/2023,26/02/2023,28/03/2023,300,2,Waiting,B10067
S14207,16/08/2022,30/08/2022,30/08/2022,0,1,Available,B9783
S12749,25/07/2022,08/08/2022,20/08/2022,120,3,Waiting,B9277
S17857,19/03/2024,02/04/2024,02/04/2024,0,0,Reserved,B9217
S16436,11/09/2024,25/09/2024,05/10/2024,100,1,Not Reserved,B9233
S13376,06/08/2022,20/08/2022,20/08/2022,0,1,Available,B9105
S14830,13/03/2022,27/03/2022,31/03/2022,40,1,Reserved,B9938
S13152,21/06/2023,05/07/2023,17/06/2023,0,0,Not Reserved,B9819
S10303,25/06/2024,09/07/2024,21/07/2024,120,3,Not Reserved,B9696
S18703,09/10/2024,23/10/2024,13/10/2024,0,3,Available,B9379
S10678,25/06/2022,09/07/2022,09/07/2022,0,2,Available,B9447
S11316,09/02/2023,23/02/2023,23/02/2023,0,3,Available,B9418
S17304,06/02/2022,20/02/2022,26/01/2022,0,2,Not Reserved,B9221
S13580,03/04/2024,17/04/2024,17/04/2024,0,3,Reserved,B9820
S9770,06/10/2024,20/10/2024,20/10/2024,0,2,Available,B9438
S9741,28/02/2023,14/03/2023,14/03/2023,0,1,Reserved,B9779
S11745,01/04/2024,15/04/2024,29/03/2024,0,1,Reserved,B10080
S11525,18/08/2024,01/09/2024,01/09/2024,0,0,Reserved,B9988
S14129,05/03/2023,19/03/2023,01/04/2023,130,0,Reserved,B9178
S12885,09/01/2024,23/01/2024,23/01/2024,0,3,Reserved,B10081
S16050,03/10/2024,17/10/2024,17/10/2024,0,3,Not Reserved,B10078
S9376,13/06/2022,27/06/2022,27/06/2022,0,0,Reserved,B9336
S18261,18/03/2024,01/04/2024,01/04/2024,0,3,Available,B9238
S17884,29/07/2022,12/08/2022,04/08/2022,0,0,Reserved,B9557
S11498,21/12/2023,04/01/2024,04/01/2024,0,0,Available,B9198
S10980,05/10/2023,19/10/2023,25/10/2023,60,0,Available,B9151
S15699,10/01/2023,24/01/2023,24/01/2023,0,0,Not Reserved,B9675
S16247,23/06/2024,07/07/2024,07/07/2024,0,0,Waiting,B9889
S17883,28/07/2024,11/08/2024,11/08/2024,0,2,Available,B9970
S15761,22/05/2024,05/06/2024,16/06/2024,110,2,Available,B9582
S15035,23/02/2023,09/03/2023,19/03/2023,100,0,Available,B9339
S9597,29/07/2022,12/08/2022,11/09/2022,300,3,Available,B9894
S15644,01/10/2023,15/10/2023,09/10/2023,0,2,Reserved,B9390
S12067,15/07/2022,29/07/2022,20/08/2022,220,3,Not Reserved,B9867
S17927,21/11/2022,05/12/2022,09/12/2022,40,2,Waiting,B9631
S16217,17/02/2024,02/03/2024,02/03/2024,0,0,Available,B9448
S14918,26/12/2023,09/01/2024,20/01/2024,110,0,Reserved,B9537
S14873,26/11/2024,10/12/2024,10/12/2024,0,0,Not Reserved,B9767
S14075,07/07/2023,21/07/2023,21/07/2023,0,3,Not Reserved,B9551
S17336,01/09/2024,15/09/2024,15/09/2024,0,1,Available,B9877
S9512,29/03/2024,12/04/2024,26/03/2024,0,0,Reserved,B9360
S9251,01/03/2023,15/03/2023,15/03/2023,0,0,Available,B9550
S15349,19/11/2024,03/12/2024,25/12/2024,220,3,Waiting,B9503
S12575,27/02/2023,13/03/2023,29/03/2023,160,1,Waiting,B9455
S18253,18/09/2022,02/10/2022,25/09/2022,0,0,Available,B9354
S10822,04/04/2022,18/04/2022,20/03/2022,0,3,Not Reserved,B9694
S17309,15/04/2024,29/04/2024,29/04/2024,0,1,Reserved,B9202
S10285,27/12/2023,10/01/2024,11/01/2024,10,0,Not Reserved,B9761
S12082,08/05/2024,22/05/2024,07/06/2024,160,0,Reserved,B9938
S13903,27/09/2023,11/10/2023,11/10/2023,0,0,Not Reserved,B10029
S11919,29/03/2023,12/04/2023,12/04/2023,0,0,Reserved,B9626
S17663,25/08/2023,08/09/2023,08/09/2023,0,2,Waiting,B9302
S15492,22/06/2022,06/07/2022,06/07/2022,0,1,Not Reserved,B10061
S15153,02/03/2023,16/03/2023,16/03/2023,0,1,Not Reserved,B9784
S11266,04/09/2022,18/09/2022,18/09/2022,0,1,Not Reserved,B9496
S14184,27/03/2023,10/04/2023,10/04/2023,0,3,Not Reserved,B9655
S13925,08/11/2023,22/11/2023,26/10/2023,0,0,Not Reserved,B9168
S15331,28/08/2022,11/09/2022,30/08/2022,0,2,Available,B9730
S9237,16/05/2023,30/05/2023,30/05/2023,0,0,Not Reserved,B9553
S12398,20/03/2023,03/04/2023,03/04/2023,0,1,Available,B9734
S18166,25/05/2023,08/06/2023,08/06/2023,0,1,Available,B9217
S12056,15/10/2023,29/10/2023,08/10/2023,0,3,Reserved,B9438
S16466,19/01/2024,02/02/2024,04/01/2024,0,0,Available,B10069
S14860,31/10/2022,14/11/2022,23/11/2022,90,3,Available,B10069
S10345,08/09/2024,22/09/2024,28/09/2024,60,2,Available,B10048
S15954,11/08/2024,25/08/2024,25/08/2024,0,1,Not Reserved,B10116
S9509,17/10/2023,31/10/2023,01/10/2023,0,2,Reserved,B9390
S14301,05/02/2024,19/02/2024,19/02/2024,0,2,Available,B9771
S14033,26/11/2023,10/12/2023,10/12/2023,0,1,Waiting,B9666
S11654,21/02/2023,07/03/2023,13/02/2023,0,2,Available,B9859
S14900,11/05/2022,25/05/2022,25/05/2022,0,1,Available,B9910
S12596,26/06/2023,10/07/2023,10/06/2023,0,0,Waiting,B10127
S14332,22/10/2023,05/11/2023,21/11/2023,160,3,Reserved,B9337
S10582,26/09/2022,10/10/2022,02/10/2022,0,2,Available,B9307
S10281,11/07/2022,25/07/2022,10/07/2022,0,2,Not Reserved,B9480
S11183,26/08/2023,09/09/2023,09/09/2023,0,2,Reserved,B10082
S17638,05/01/2023,19/01/2023,19/01/2023,0,2,Not Reserved,B9539
S16161,07/06/2024,21/06/2024,21/06/2024,0,1,Not Reserved,B9893
S12813,28/05/2024,11/06/2024,11/06/2024,0,3,Not Reserved,B9403
S16546,03/10/2024,17/10/2024,31/10/2024,140,3,Not Reserved,B9860
S14950,19/09/2024,03/10/2024,25/09/2024,0,2,Available,B10121
S15933,19/08/2022,02/09/2022,17/08/2022,0,1,Reserved,B9325
S16530,21/09/2024,05/10/2024,05/10/2024,0,3,Waiting,B9500
S16032,21/11/2022,05/12/2022,29/11/2022,0,3,Not Reserved,B9782
S11378,09/10/2024,23/10/2024,01/11/2024,90,3,Not Reserved,B9549
S12823,22/08/2024,05/09/2024,20/09/2024,150,1,Reserved,B10102
S11644,04/04/2024,18/04/2024,28/04/2024,100,2,Reserved,B9663
S10368,23/09/2024,07/10/2024,07/10/2024,0,2,Reserved,B9991
S12400,10/04/2022,24/04/2022,24/04/2022,0,1,Reserved,B9574
S10107,17/05/2022,31/05/2022,20/05/2022,0,3,Reserved,B9922
S18667,30/11/2022,14/12/2022,03/01/2023,200,0,Not Reserved,B9386
S13320,10/12/2023,24/12/2023,24/12/2023,0,1,Reserved,B9296
S9646,13/01/2024,27/01/2024,11/02/2024,150,1,Available,B9812
S10287,26/01/2022,09/02/2022,09/02/2022,0,1,Available,B9409
S12817,07/09/2022,21/09/2022,21/09/2022,0,0,Reserved,B9453
S9793,29/10/2023,12/11/2023,12/11/2023,0,1,Available,B9212
S17187,18/05/2024,01/06/2024,01/06/2024,0,3,Available,B9759
S18920,16/08/2022,30/08/2022,30/08/2022,0,1,Available,B9887
S10931,25/05/2023,08/06/2023,30/06/2023,220,1,Reserved,B9783
S11040,04/07/2023,18/07/2023,25/07/2023,70,0,Reserved,B10071
S16228,14/05/2023,28/05/2023,12/05/2023,0,2,Not Reserved,B10022
S16894,02/02/2024,16/02/2024,16/02/2024,0,3,Reserved,B9795
S12973,16/02/2022,02/03/2022,21/03/2022,190,3,Available,B10103
S18842,05/08/2023,19/08/2023,19/08/2023,0,0,Not Reserved,B9533
S15593,05/05/2023,19/05/2023,19/05/2023,0,2,Available,B9735
S13375,23/12/2022,06/01/2023,06/01/2023,0,2,Not Reserved,B9719
S17362,15/07/2024,29/07/2024,29/07/2024,0,3,Waiting,B9479
S12246,13/11/2024,27/11/2024,20/12/2024,230,2,Reserved,B9655
S16212,23/11/2024,07/12/2024,09/12/2024,20,0,Available,B10163
S14841,13/01/2023,27/01/2023,27/01/2023,0,2,Not Reserved,B9906
S13203,16/07/2022,30/07/2022,30/07/2022,0,1,Not Reserved,B9278
S17075,07/02/2024,21/02/2024,27/01/2024,0,3,Waiting,B9755
S14590,23/12/2023,06/01/2024,30/01/2024,240,3,Available,B9865
S10836,13/02/2023,27/02/2023,01/02/2023,0,3,Not Reserved,B9280
S16448,14/02/2022,28/02/2022,04/03/2022,40,2,Reserved,B9749
S11974,19/04/2024,03/05/2024,03/05/2024,0,0,Available,B9974
S14010,24/08/2024,07/09/2024,04/09/2024,0,2,Waiting,B10098
S14857,08/01/2022,22/01/2022,12/01/2022,0,3,Not Reserved,B9622
S9828,10/07/2024,24/07/2024,24/07/2024,0,2,Reserved,B9841
S11268,24/01/2022,07/02/2022,28/01/2022,0,2,Available,B9370
S13054,03/06/2022,17/06/2022,25/06/2022,80,2,Reserved,B9561
S16667,23/12/2023,06/01/2024,19/01/2024,130,1,Not Reserved,B9794
S14565,01/01/2022,15/01/2022,23/01/2022,80,0,Not Reserved,B9357
S14404,26/11/2024,10/12/2024,10/12/2024,0,3,Not Reserved,B9341
S17452,11/02/2024,25/02/2024,29/01/2024,0,0,Reserved,B9636
S10187,25/04/2024,09/05/2024,09/05/2024,0,2,Available,B9323
S19207,23/06/2023,07/07/2023,20/06/2023,0,1,Waiting,B9863
S12170,09/04/2023,23/04/2023,23/04/2023,0,0,Available,B9987
S10907,04/07/2023,18/07/2023,17/08/2023,300,2,Available,B9350
S15370,31/05/2024,14/06/2024,14/06/2024,0,2,Available,B9964
S12759,04/04/2023,18/04/2023,18/04/2023,0,0,Available,B9380
S12025,01/07/2023,15/07/2023,15/07/2023,0,2,Not Reserved,B10060
S10647,02/06/2023,16/06/2023,16/06/2023,0,3,Not Reserved,B9236
S12883,26/11/2022,10/12/2022,10/12/2022,0,3,Available,B9511
S10784,07/02/2023,21/02/2023,11/02/2023,0,2,Reserved,B9389
S9399,14/11/2024,28/11/2024,09/12/2024,110,3,Reserved,B9767
S13547,27/10/2023,10/11/2023,04/11/2023,0,3,Reserved,B9569
S18115,15/08/2024,29/08/2024,13/09/2024,150,3,Available,B10115
S10441,12/09/2023,26/09/2023,17/10/2023,210,2,Available,B10162
S16999,19/02/2024,04/03/2024,29/03/2024,250,1,Reserved,B9948
S14212,25/10/2024,08/11/2024,08/11/2024,0,0,Available,B9737
S14057,04/09/2024,18/09/2024,18/09/2024,0,1,Available,B9729
S12821,02/12/2024,16/12/2024,16/12/2024,0,0,Not Reserved,B9703
S18082,10/04/2022,24/04/2022,24/04/2022,0,3,Reserved,B9331
S11982,14/05/2024,28/05/2024,03/05/2024,0,3,Available,B9783
S12478,05/11/2023,19/11/2023,26/10/2023,0,1,Not Reserved,B10194
S12515,05/03/2023,19/03/2023,12/04/2023,240,2,Waiting,B10223
S9781,24/03/2022,07/04/2022,07/04/2022,0,0,Not Reserved,B9527
S15267,30/11/2024,14/12/2024,16/11/2024,0,2,Not Reserved,B9728
S14695,26/02/2024,11/03/2024,12/02/2024,0,2,Reserved,B9984
S13432,26/02/2023,12/03/2023,12/03/2023,0,3,Waiting,B9910
S14376,06/05/2022,20/05/2022,20/04/2022,0,2,Available,B9757
S16206,03/06/2023,17/06/2023,23/05/2023,0,0,Reserved,B10010
S16598,11/10/2023,25/10/2023,01/11/2023,70,3,Available,B9427
S12199,01/04/2024,15/04/2024,15/04/2024,0,0,Reserved,B10225
S13293,19/02/2024,04/03/2024,20/03/2024,160,2,Reserved,B10233
S14940,15/01/2024,29/01/2024,29/01/2024,0,1,Available,B9392
S14394,29/06/2024,13/07/2024,25/07/2024,120,0,Reserved,B9391
S11446,06/11/2022,20/11/2022,20/11/2022,0,2,Available,B9340
S16445,24/01/2022,07/02/2022,07/02/2022,0,2,Waiting,B10139
S9860,09/03/2022,23/03/2022,23/03/2022,0,3,Not Reserved,B9922
S14955,03/09/2024,17/09/2024,17/09/2024,0,2,Not Reserved,B9608
S15696,07/01/2022,21/01/2022,11/02/2022,210,0,Waiting,B9952
S18475,03/12/2024,17/12/2024,09/12/2024,0,3,Not Reserved,B10213
S11418,04/02/2024,18/02/2024,23/02/2024,50,2,Waiting,B10026
S11347,28/08/2022,11/09/2022,23/08/2022,0,3,Available,B10072
S17357,29/08/2023,12/09/2023,03/10/2023,210,1,Available,B9852
S16139,13/09/2024,27/09/2024,27/09/2024,0,1,Not Reserved,B9515
S9575,02/12/2023,16/12/2023,18/11/2023,0,2,Not Reserved,B10155
S17633,28/01/2023,11/02/2023,28/01/2023,0,0,Reserved,B9281
S11581,07/04/2024,21/04/2024,21/04/2024,0,1,Available,B9809
S15811,09/11/2024,23/11/2024,23/11/2024,0,2,Not Reserved,B10066
S10279,16/11/2024,30/11/2024,30/11/2024,0,2,Not Reserved,B9742
S15413,26/11/2023,10/12/2023,17/11/2023,0,2,Available,B9680
S9327,20/10/2024,03/11/2024,03/11/2024,0,0,Reserved,B9792
S18319,23/09/2023,07/10/2023,30/10/2023,230,3,Not Reserved,B9405
S17558,09/11/2024,23/11/2024,28/10/2024,0,1,Reserved,B9729
S9795,08/01/2023,22/01/2023,22/01/2023,0,1,Available,B9306
S9961,13/01/2023,27/01/2023,11/01/2023,0,2,Reserved,B10181
S13000,15/05/2023,29/05/2023,29/05/2023,0,3,Available,B9636
S9588,21/08/2022,04/09/2022,11/08/2022,0,1,Available,B9550
S13355,11/03/2023,25/03/2023,25/03/2023,0,2,Not Reserved,B10176
S10035,04/05/2022,18/05/2022,18/05/2022,0,3,Available,B10157
S19118,16/06/2022,30/06/2022,30/06/2022,0,3,Reserved,B9427
S10242,07/08/2024,21/08/2024,10/08/2024,0,3,Not Reserved,B9652
S17621,14/06/2024,28/06/2024,06/07/2024,80,0,Available,B9747
S18648,25/11/2022,09/12/2022,09/12/2022,0,1,Not Reserved,B9624
S14210,21/01/2023,04/02/2023,29/01/2023,0,1,Not Reserved,B10191
S10052,13/09/2022,27/09/2022,08/10/2022,110,2,Reserved,B9818
S9588,06/10/2023,20/10/2023,20/10/2023,0,1,Reserved,B10218
S15847,07/05/2024,21/05/2024,21/05/2024,0,3,Not Reserved,B10016
S15056,21/09/2024,05/10/2024,05/10/2024,0,0,Waiting,B10093
S14147,03/09/2022,17/09/2022,10/10/2022,230,0,Available,B10080
S15614,01/02/2024,15/02/2024,02/02/2024,0,1,Not Reserved,B9825
S9675,24/08/2022,07/09/2022,07/09/2022,0,3,Not Reserved,B9534
S11169,01/09/2022,15/09/2022,15/09/2022,0,0,Not Reserved,B9878
S17716,30/12/2023,13/01/2024,13/01/2024,0,0,Available,B9964
S12831,25/12/2024,08/01/2025,20/12/2024,0,2,Available,B9370
S16127,02/12/2024,16/12/2024,25/11/2024,0,0,Available,B9393
S11212,27/02/2023,13/03/2023,13/03/2023,0,0,Available,B9517
S17061,22/07/2024,05/08/2024,22/08/2024,170,2,Reserved,B9585
S16089,27/07/2024,10/08/2024,07/08/2024,0,3,Reserved,B9892
S18702,22/07/2022,05/08/2022,15/08/2022,100,2,Not Reserved,B10036
S18748,28/07/2022,11/08/2022,23/08/2022,120,0,Not Reserved,B9370
S13923,30/10/2023,13/11/2023,13/11/2023,0,3,Not Reserved,B10104
S11117,19/08/2023,02/09/2023,14/09/2023,120,0,Not Reserved,B9441
S18552,08/01/2024,22/01/2024,22/01/2024,0,1,Available,B9418
S14153,27/04/2023,11/05/2023,30/05/2023,190,3,Waiting,B10133
S19084,25/12/2024,08/01/2025,08/01/2025,0,1,Not Reserved,B10040
S13334,18/03/2024,01/04/2024,21/04/2024,200,2,Not Reserved,B9904
S17730,28/12/2023,11/01/2024,11/01/2024,0,0,Reserved,B10146
S16477,09/12/2023,23/12/2023,02/01/2024,100,2,Not Reserved,B9798
S17767,19/06/2023,03/07/2023,03/07/2023,0,2,Reserved,B9747
S12130,22/06/2022,06/07/2022,07/06/2022,0,2,Not Reserved,B9421
S15589,30/07/2024,13/08/2024,27/08/2024,140,2,Waiting,B9566
S19138,06/08/2024,20/08/2024,01/08/2024,0,3,Not Reserved,B9990
S15744,28/05/2024,11/06/2024,24/05/2024,0,2,Waiting,B9453
S15910,21/11/2024,05/12/2024,06/12/2024,10,1,Waiting,B9384
S15476,03/03/2024,17/03/2024,07/04/2024,210,3,Reserved,B9888
S18838,10/03/2022,24/03/2022,24/03/2022,0,0,Available,B9403
S10727,29/11/2024,13/12/2024,13/12/2024,0,2,Waiting,B9969
S13605,23/10/2023,06/11/2023,16/11/2023,100,1,Available,B9600
S9815,27/09/2022,11/10/2022,11/10/2022,0,3,Available,B10303
S16707,02/09/2024,16/09/2024,04/09/2024,0,1,Reserved,B9466
S14847,04/08/2024,18/08/2024,17/09/2024,300,2,Not Reserved,B10149
S17965,19/10/2022,02/11/2022,03/11/2022,10,0,Reserved,B9806
S10502,21/01/2024,04/02/2024,04/02/2024,0,2,Not Reserved,B9599
S19106,23/04/2024,07/05/2024,23/05/2024,160,3,Reserved,B10266
S18124,13/11/2022,27/11/2022,30/10/2022,0,1,Not Reserved,B9815
S14605,23/12/2022,06/01/2023,21/01/2023,150,3,Available,B9884
S10695,06/05/2024,20/05/2024,20/05/2024,0,3,Not Reserved,B9740
S11109,30/03/2024,13/04/2024,22/03/2024,0,1,Available,B9435
S19254,25/01/2024,08/02/2024,06/03/2024,270,0,Not Reserved,B9859
S15788,28/07/2024,11/08/2024,11/08/2024,0,2,Not Reserved,B9733
S16605,22/01/2024,05/02/2024,27/02/2024,220,2,Not Reserved,B9789
S15195,15/08/2022,29/08/2022,29/08/2022,0,1,Available,B10254
S12148,21/05/2023,04/06/2023,04/06/2023,0,1,Available,B10242
S9498,05/05/2022,19/05/2022,14/06/2022,260,2,Not Reserved,B9722
S11616,14/07/2022,28/07/2022,11/07/2022,0,0,Not Reserved,B9516
S16262,13/07/2022,27/07/2022,27/07/2022,0,2,Not Reserved,B10149
S10122,13/09/2022,27/09/2022,07/09/2022,0,0,Available,B9379
S11919,09/04/2022,23/04/2022,23/04/2022,0,1,Available,B9522
S15498,26/06/2024,10/07/2024,27/06/2024,0,3,Not Reserved,B9751
S9950,01/07/2022,15/07/2022,20/07/2022,50,2,Reserved,B10018
S12992,07/04/2024,21/04/2024,23/03/2024,0,1,Reserved,B9818
S12117,26/05/2024,09/06/2024,27/05/2024,0,2,Not Reserved,B9886
S17975,05/03/2023,19/03/2023,19/03/2023,0,1,Not Reserved,B9904
S15239,18/11/2024,02/12/2024,02/12/2024,0,2,Not Reserved,B10095
S14630,28/10/2024,11/11/2024,10/12/2024,290,1,Reserved,B10287
S13622,07/09/2023,21/09/2023,21/09/2023,0,1,Reserved,B9506
S16264,06/04/2022,20/04/2022,20/04/2022,0,3,Available,B9722
S16656,19/01/2023,02/02/2023,02/02/2023,0,2,Not Reserved,B9547
S14499,20/03/2022,03/04/2022,31/03/2022,0,2,Not Reserved,B9416
S19156,30/06/2024,14/07/2024,29/06/2024,0,0,Reserved,B10280
S10687,26/03/2022,09/04/2022,06/05/2022,270,0,Not Reserved,B9618
S18695,28/02/2023,14/03/2023,14/03/2023,0,0,Available,B10089
S15903,20/09/2024,04/10/2024,04/10/2024,0,1,Not Reserved,B9705
S10818,15/06/2022,29/06/2022,03/06/2022,0,3,Available,B10046
S18425,05/12/2022,19/12/2022,18/12/2022,0,3,Reserved,B9958
S13863,02/10/2023,16/10/2023,01/10/2023,0,3,Reserved,B9931
S16618,21/12/2022,04/01/2023,08/01/2023,40,3,Reserved,B9645
S10174,21/04/2022,05/05/2022,05/05/2022,0,0,Not Reserved,B9659
S13666,11/12/2024,25/12/2024,08/01/2025,140,3,Not Reserved,B10290
S18558,15/12/2022,29/12/2022,29/12/2022,0,1,Not Reserved,B9377
S10438,07/08/2023,21/08/2023,21/08/2023,0,3,Reserved,B9446
S18005,04/11/2024,18/11/2024,18/11/2024,0,3,Not Reserved,B9979
S19267,17/09/2023,01/10/2023,23/09/2023,0,3,Available,B10313
S13276,03/11/2023,17/11/2023,17/11/2023,0,2,Waiting,B9946
S17207,19/06/2023,03/07/2023,04/07/2023,10,1,Waiting,B9976
S9522,15/03/2024,29/03/2024,24/04/2024,260,2,Reserved,B10066
S12877,11/08/2024,25/08/2024,25/08/2024,0,2,Not Reserved,B9443
S10888,07/06/2022,21/06/2022,21/06/2022,0,0,Not Reserved,B9979
S14189,20/06/2024,04/07/2024,04/07/2024,0,1,Available,B9441
S12990,03/11/2024,17/11/2024,17/11/2024,0,2,Waiting,B10060
S15510,29/04/2024,13/05/2024,13/05/2024,0,2,Available,B10151
S9987,13/11/2024,27/11/2024,27/11/2024,0,2,Reserved,B9884
S18605,18/07/2022,01/08/2022,01/08/2022,0,1,Waiting,B9888
S10815,12/11/2024,26/11/2024,03/11/2024,0,0,Not Reserved,B9730
S18422,18/08/2024,01/09/2024,01/09/2024,0,2,Not Reserved,B9663
S11930,26/12/2022,09/01/2023,08/01/2023,0,1,Waiting,B9863
S9778,31/05/2022,14/06/2022,14/06/2022,0,0,Available,B10059
S15580,17/08/2022,31/08/2022,24/08/2022,0,1,Not Reserved,B9935
S14323,16/05/2022,30/05/2022,03/06/2022,40,2,Not Reserved,B9897
S10606,10/01/2023,24/01/2023,24/01/2023,0,0,Waiting,B10325
S13730,02/06/2023,16/06/2023,16/06/2023,0,0,Reserved,B9554
S11316,18/03/2023,01/04/2023,16/04/2023,150,1,Available,B10049
S16692,20/06/2022,04/07/2022,08/07/2022,40,1,Available,B9960
S14481,12/06/2024,26/06/2024,26/06/2024,0,2,Not Reserved,B9706
S13267,11/01/2024,25/01/2024,27/01/2024,20,3,Available,B9503
S17106,28/09/2024,12/10/2024,26/09/2024,0,0,Not Reserved,B10075
S18988,13/05/2022,27/05/2022,03/06/2022,70,1,Not Reserved,B9571
S18147,17/11/2022,01/12/2022,01/12/2022,0,2,Not Reserved,B9989
S13793,09/09/2023,23/09/2023,23/09/2023,0,0,Not Reserved,B10185
S14166,17/03/2022,31/03/2022,29/04/2022,290,3,Not Reserved,B9913
S19157,31/03/2024,14/04/2024,15/03/2024,0,0,Not Reserved,B10317
S12479,16/11/2023,30/11/2023,18/11/2023,0,2,Not Reserved,B10342
S13118,14/09/2023,28/09/2023,20/10/2023,220,0,Not Reserved,B10072
S12468,28/06/2024,12/07/2024,18/07/2024,60,3,Reserved,B10007
S15388,29/07/2022,12/08/2022,12/08/2022,0,2,Reserved,B10199
S13061,18/12/2024,01/01/2025,14/01/2025,130,3,Available,B9644
S14714,01/08/2022,15/08/2022,24/07/2022,0,0,Reserved,B9808
S12699,31/12/2023,14/01/2024,14/01/2024,0,2,Not Reserved,B9620
S18308,23/06/2022,07/07/2022,07/07/2022,0,2,Available,B10098
S17214,03/03/2022,17/03/2022,22/02/2022,0,2,Waiting,B10360
S11593,14/03/2022,28/03/2022,28/03/2022,0,0,Not Reserved,B10354
S16671,16/12/2023,30/12/2023,30/12/2023,0,3,Reserved,B10168
S9504,23/04/2024,07/05/2024,26/04/2024,0,2,Available,B9416
S9647,14/05/2023,28/05/2023,22/06/2023,250,2,Reserved,B9900
S11512,04/04/2022,18/04/2022,05/05/2022,170,3,Not Reserved,B9643
S12903,13/11/2023,27/11/2023,19/11/2023,0,1,Available,B9566
S11071,05/03/2022,19/03/2022,27/02/2022,0,0,Available,B10304
S9439,14/05/2024,28/05/2024,26/05/2024,0,3,Not Reserved,B9454
S12126,16/08/2023,30/08/2023,30/08/2023,0,3,Reserved,B10269
S10021,15/11/2024,29/11/2024,29/11/2024,0,2,Available,B10181
S9406,06/05/2023,20/05/2023,20/05/2023,0,2,Not Reserved,B10304
S10489,23/05/2022,06/06/2022,04/06/2022,0,2,Available,B10349
S15546,07/01/2022,21/01/2022,30/12/2021,0,0,Not Reserved,B9590
S9482,20/07/2023,03/08/2023,26/08/2023,230,0,Reserved,B9827
S17439,28/10/2024,11/11/2024,11/12/2024,300,2,Reserved,B9812
S12787,13/09/2023,27/09/2023,27/09/2023,0,0,Not Reserved,B10025
S13483,12/12/2024,26/12/2024,09/01/2025,140,2,Not Reserved,B9671
S16113,12/01/2022,26/01/2022,21/01/2022,0,0,Not Reserved,B9651
